Results of 3 bytes, method: ownmethod
243a26acb76edc9087d4379bccd0e006185fcb191229c52f9f9addcadfb7efd4 , 1087
0dd91c23d6f3c92469866520b4ee0e37ffdb8f64ced97c54d31761d7d71573fd , 1044
c9a3ac42121ac9226eb6a5d0620d7d032f73e8d617afbc517f006990c79d2783 , 2315
956a9c38608a9da080049419252da0e0934b4c0adecd4182f7dd43f21a1caea0 , 681
c1cf9eb26e1a19e93d14068b10e6c0ec46b86c9e7989809b04990c0bab44729d , 3607
a7d486edb70d6cf5e6c464a0e4db8f169815dc082f2af0a955b07b6ec2cf8660 , 3466
260a7060631227bb611721c7edc38b6e5d60ff80e18cbcf1e887305029f448e6 , 269
e1f4004821729365f626ae4d4ccd027461ea69da1a8770e7a53e488ca01c4fe2 , 644
82d0b0e8a1ec5a58866bc16c942fae77019ca2fdee9a7759d747251c1bcb60aa , 1318
989636760c50500e9e7fb9dc70c66fa0f62d8d4e1f10b45b6ad4c2948af4a668 , 1136
b6b84d74dc2d27a1ed1cab6ab9dcf0ee43ebb06eef620986c07beacfbc0b543f , 991
cc46368f7e4883600dfb368569968959e97f7baca48abd3db59a82a7f51bb656 , 977
b1245a8a01b293a6396174e2ae8c5783959570fbd385a7d45891d633b5254435 , 323
d2285890b483f5c956ec908a1b036a5b677bd6e3ded3c25fc062194670288ece , 1943
35309f0e51a26e8ec09797bc754255ebf31eb72cb8c47886f3084fa554d0f605 , 422
4a562b8aa77bc93009370d2a4b08e7eaae0bbc62f838ce4dfd40634e3b0f3f8e , 2464
c203464ceba04c35bcbaf70d671ef0cc6dcae3f42ed0756546450489f5f38d1a , 2090
5935c72920d7a2d779e7496847f69e5e7e4796c13fabc229fd601116b16f8686 , 1176
184724b116ade0217d30b549b7c511572c288795a88f67ec1ebf16fea1e85df1 , 527
cebac76b9c0accc8d724d74634d1c96dee581e5f0f58bb2e9af6d85460b71b94 , 3883
8d8cefc30e66ac79cbbda74acd63c28647e134cc1724f4cc972f24931714b596 , 1910
44ec3e688bc4bae274d6ca0318d3ac636d00c3012bcc97ebafb27635b3f52b10 , 1554
ef3d4fbb5415b4ef81fedb54086ede8075ed0dfed798decc490a6408e95bc225 , 2479
085c4b7c98954ecea3369d89703c8feb7fe9bcde985365bad229659b8d7ad248 , 254
5c1b50fd27684532688be103e5960f70177120505818e978e0a44830438dc0f9 , 1021
78aa86be4dd2be4e51b201517a888ece93f497e8d85735f8c32e714bc5dc33d4 , 941
7782d184b139f36ff10327709db7aef85a751ad687e98d0519b16f464b03ef27 , 3694
7b26bfc1d50194cc4b6a40047919fae068c423b53c7c99fef8ff9eca2b432942 , 498
f2c60b399692a290c980c1cac64f5fc75f9c1527945518f293aefa4faa10d2bd , 863
a03574c954f072f807b75c4e469e86e03c5ba646e1bb6b86c6032e4999665af2 , 492
00af72181dc94574eece2823cd267d6e431b3d72ac04f10f8e9a46a5435f4e36 , 965
16781c01f07e185a52c6fb608be8be8465e86c426652c01100c30cbe95fb4e15 , 1646
37e90395564faaf206f58a358ee13e9ed7ca0d427e5e0698f2d5beed13e821fc , 181
3e0dc0455ea9fadb1e5c162c919c5435d286ee36dcd70e48e6f530c83d392bb5 , 59
5f2db469a12f4edec423bbe8edec6a9c0f07d0b5143a7ea26851e3a52d26164d , 149
889ee7f41e47a5723e82fe6c436a2c739b130c2b34cbe97a74175f2e84f792b2 , 1988
6e958748db1c659ebe9e753368906f6c1f2e4ab43fd83763d355283ac7633563 , 377
abf7f4c060e0b2ff657d27fbd051cf84c57dda59e45f3c4d01951e3083bbdf3e , 163
bcdb1252ddc1829f103d4cba448c1420e351dd60ef3d9cd54035b2ffaec9a355 , 1261
d9619473b013898a0421ea5b4e3451789d743f80f3674ba45c992f6b781f5485 , 62
2963e70042dd38d6b90f7ee4337ff857ebcb3d4b9a9f8fe4be4d7d36ac3600da , 950
3e066b2e7079176536c28971de8bcd287e054ab5482ec7ea3ef6a4965de330b6 , 199
c62f20607ac7b7046e0cab8288d5232e62db2e307760b3c7ed5b8981ffb2c371 , 1676
f5ab295edf38cc16ff6ca5679d1660ff73207422983438f4a39aaf61338d351a , 117
1e026d6df3801bbfed2d39bbdf10836ae507798e6add5eb5861f157d51f61fa3 , 80
513ecce1a4096d728fabba718ee8e1e21f5af95253b190cc1d4e9a8f517db4b2 , 76
16ce78f3561ec7421c959ac6494f7967c124d8db7c0a77dbc49aa43936112fcf , 3121
633e31eb9da928dd094787692e3b1a7fd65f3231e48e10fe792022eac81384a2 , 77
ad2bfb15223e871a27e454ea071a44d16f73aa96c12c1bfa12b6dc8ea60b761b , 2584
5004d3b6065742e8e98dde06fa17f2f97ffb64c1754f681b9f593947b7057ba3 , 199
744188e6eedca9f0f6abb8edba76a8e5759402c9d33f407fd85a319e2ba89705 , 1337
4730d645fbdabed05933e6c8acd86aa924a285a18c634e5a9756f870323700a2 , 211
b0f6474a40ba26e9141f43cd186bd7fa1ad6a682ed4e1005633d4b8cc2f2b039 , 315
c161229e35ffbd3cab31cf7783281bc46b856247593206398a66c283fb36d2eb , 433
f1ec9e96598b87027d98ca78da7d436f4e290e52437acb82387dfa830ca97e45 , 1251
f3187c62b71162db141ebb2b75cd1638c66a65119396a29661ec94bd8a9b652a , 2822
3bb9d6a3dc0c25d7a428d10bc3896833de6629462c065860a13e54d0937475c2 , 357
770d3d60312760e91193df9079764ac837d6b85b19670ec3729e0ddda6ab5b39 , 226
55c1c3e42621c504176e25498b5c576aec2f8c07d5a60f8bb4e475853615bfb3 , 1557
bd7716547a8d573b36ac12b5096cef6cb582f5eefe7e15c00ad5a1e63f228b7e , 1577
7f3b35a0c8b84f1e84813998780b98120b74a307dd65909838a8cf8ed1fdc1eb , 376
288d2d22068a02aefc74137c6be34fbfa17f78b104f3bfb8a335b624df7ee512 , 132
00fca2311c75a55f6748fb29ed24956d46808b0a47d213b01d7b687398e26376 , 92
38083409f7794adbb982873310adb3ab479649227c8d00e2d6c79fcb2ba683af , 5016
5eb3d48a9ec2e303c627ef8c0f3ec4b06419bb56a8b2c23affd468e034889027 , 1099
30cf4cb51fdf7e317a5dbea99e8a11909af84ab9611e38846a6902808487642c , 2382
afc6e88e819018951b1071604788058dcc54597dcd39dfa8a647da71d77e9c45 , 2427
98ca5dbdc5d30f007bd0978f2d26f984f8145e911f84e0129640f34aa2c9a35b , 662
d8e4b27405a768ecc3e2bc6c47a189e2246bc299fa71284b4efb781345d5e4a0 , 365
13c4b863dc02e67bc8152480fc3d9fdb4ca41b1045c1d4d1cb1887d5d8a7f8e7 , 862
40293ee03710c2fc8249881519f358679fff9a934dd31287e8312f715a464a01 , 1322
3e0185dd8b323032efbcace9455b001440434f32911424e2efad61821e75ad5c , 1659
27eeb7912e47cf568f7a9e6b23520cfd15ded9cf027d2f517967eee96fa0e79a , 2552
0ffc7f734a9f41f8a772561e8f379fc70264abb29db8767017735ede6c44250f , 396
929f9192bfcb202d13bc45e4c84203bd9f32ec94f73c52c2f2d64942e3edaa6b , 226
8dd756f72496222e37ae03d64fc72e57c782eb6c4b80193ef5774fb1bfa025a6 , 3449
d7044d6b35499f4a113a6c01e4bb895661bd489c502e5ea32c82bd26a71d0990 , 485
630a3e80dc921fa9ccf547e7cf8935ac7d4138f14b101fa6323ccc8eee670074 , 1820
9c0bb2a984dd911373ee134a825cc0c19dbcce7c11e60066fda7b2a183dae713 , 533
e322866b23c2a16dfd23b40df77bc4b06a69e201a78b14524faf8688465cfc85 , 563
213af5c0e142568850003f7af3f6832789f84a6587e248f697d9c7919e2f9910 , 2070
4d833231b01dc92beac9df20094ed66e46e8cae8524ecfa8947a850beb0cf5bc , 1107
77dc21ac836b8717fb70de304758b49addb918276f87bcee8858d258d33de2cd , 124
132bf378bcc85c2fa83fc9e611cd3e16772f0c9738984f099d6615aa7afa0425 , 446
377e5bc695582e223f70787e0173833d8235f00f838f48b694cde28597961abb , 908
0ce1fb3c678269796c99bf8ddfc4c89d1c12d5fc196c3335624739ecf92661e0 , 2010
0c1db6b379fb14e57df0470725316201fe7f0ef84034ff47b13880b5790f31e8 , 1266
a9db997186d169cd980ecf70ccbb0f4edb690d6a3470656bf2f9ecbf5dd61483 , 643
73fba36f46da8e6e43d687a5b59d5e43a8e9ff76a52e2704296439a9d4ad0a1a , 1198
77a6c3a82d7ff3fad80142284d09240bf77f13226947c1e1278d7c604ecc3f4f , 387
985be0307c98a6df48361c683cc03ee9d0de5db59cf42d833f77902448da7136 , 724
5adf549aff0a5d5d6bfde9ee7d7ed3c9016f8d344e739ed677d0592345ec441a , 238
2dadb9586c0fc961d4459189d86c0b7573b5bf5b5847f18ba1a3a8f36e7508a1 , 841
4c4a77038dea34f9305b73c1271bba083b819d0def8dad5ce10949a9d7304971 , 857
f57fcc4902785e040efc7c276776d132255dfc687401c180c2bd61a3deca4139 , 71
9f48ccf708a0b2ee13de3077e6a1ac5aa786b0d52d92e398c67c97357a05a784 , 400
9452a0d36853c7cfc1756eba62ca3db906b9c9e23cb7ad4858b3aad7d95733e4 , 1096
96e045974fc4dcc83bd8c4bc0edb3123dce360832d9f29124e4d2013e3770ad3 , 93
c19ea373b01e4d5123c944236e37cb50a77f0f1b6e5c8f08213156494ed0377b , 408
4bd8a378997a407443cb44362ad2d5c06b2a9e98679304d25683772f8fb8211d , 3869
689c778905d4bd0e6695069cd1242f9b35efd604652cd5791d99220a0596b48f , 233
6de1f1b0817823f0a793b2a7c0b6ac9ed895e5305ccda20784ef3bed46c93ede , 983
c0ea8559f87abeb6d9358026d5b5e11d1db5cc2daa03cd7a1b164b24712c08a8 , 410
0ebf86bb08fb08fee915dac6ec04fbf902e670cdc5d4f5c5a8816cc0a01ad19a , 1063
d2b78646c6f82e688d363446224486b35d4130007d6f299d09a4de8e0819b3bf , 3280
a6e045f3a5258bbf8917dba2cc4cf43610888b83d3d69aa757a847ad615e6260 , 281
2e2fcbb8fa239518d8475ce7161a3574757dc917df294537ff498b64a8c7bbca , 2216
009e2e26aa0d2535e7505cca3a87e9145767c2f689c72d15da3adf000937e3e5 , 2065
c7598009b09f6e3a878aeec745da8ab1283f5d8a7ea796cca6c267766cae5bfd , 181
9a55aab3bbd0bcd0e63c617cab8f87e4ffe8dfd7679a4c8ad00b43a9dcca9cd4 , 39
44d7e56fe5d63bf4b4b3ed043082e0e94e97a46cfecc5a760ffcb8c573b05113 , 714
02bb01f99f0cba02c1d4ff09590db485552571fdaed16c76b2f7c994cd009023 , 1017
5d267f1e32c247e300e9641365c9565045c486001cca2fc8b835483ac499d7c8 , 2085
bcb20e753ce8c1b1f3372f1220a130876581b0251cf78f09b0bb5a7c4f228bef , 359
91ef3519646602786bc56e22d32caa338f4fa82c68aa3b04b40c34b63e8b6400 , 1331
7edc3611777d267bfc1cc63e963bfd71afe989112753faf0506732562e12cb9b , 467
534e56c3365b97bcb1aa8b8b50e773c177b8cb3dc40550107c0dbde44263932a , 1719
ff9a453610b49f20b7cc4a669a2ea6ab379f07c850ab12fc6e93b09f1732cdb6 , 944
445781bb2a25c5f0e9add972b0df4556bffe2c0b8ff96a8450606775c6dbef77 , 800
e4bbb1ba1d1f911317f5da38e2f34f2b81162081cd207df3bd3063a3f56d27fb , 800
4b2997fdda982feb6d04ec0ff2e679e3a34bf81c0a642bf7132362d99c8d9825 , 2931
6685390a1b22201f064c2b1ba413bacda3e917ff9eb8a671f0867f54f27e1eb7 , 2715
9d4eeac3915c45a7eb061dde82f1d87b786457b88ec79878c02dbbb6c4cb585d , 1930
674a7adf5c52db491cd75609068880d7026d29ef0d77969a98e8fea82e7c6865 , 30
d4a17eec6a869cffafed6ff668ce4454a732573bf25a44d786cd0205433ab6e1 , 1583
bd8937ce36f065f06842b2090b2011189d956fc3b9645a7b15ccfc9d1292d62f , 7
84a64fcb449467dc711e5616ad48b5610156a4ff844e23c90cc8c2be39e531fa , 536
72ce3479bcb14c743538ff1142d74e33170d8a07f9b19845838683ff07a0165a , 684
ca25989d1075bc47aa1bc89f827b2434f60aa04fecec44c886ffb92c2a6a95d3 , 5093
79fe646f5657001f50121cb15aa74e0bc8b75eadb129446d8d335108b0f40e9d , 752
5b5aa7a38bfc60c59dd8b6e25f5acd561b2608b813a23bf24724e88843955868 , 81
e4b5dc88812aebbc51e878b4f04f9c0e1e41d53e22bc31ee54c4eb73f4980ad1 , 269
1eebf16350db1b50089a9deb09b025344be8647277063a4248f107e61350a0f0 , 662
ba0d2326a1393f508a65e0ec6f39aa3420f585f228ead2cd5e2919f0f0c113ce , 2989
6cf30e5fdcba5113e043acdcd41be4b120b39dc8356a5e61e85580ae8d4b6bf7 , 1318
92554aa890a4155bdeef1eb89365991b45d49571c5f4bf277fa379a20c026117 , 725
a118dc1e0cb926fc0f907292f95592b0fbb7c5a7ac4a9a62df56f7527f583bb6 , 2903
5bf2879154a05caa5c6b50f7c4a73429c4bb4d8d1bc49c549ff1e1635b8fe539 , 1083
ce0787eecd1aec32d9163c436880b005e42039e01d48bbe057cc934ddef8b694 , 297
7bfe0f361349a84aef5c0c8648485fc66c98ea961e6f7fb2fda80529d4672320 , 1378
d27c654e91a9f697f5359594378f431cd3e227360625b82baea021c86b39dddd , 1376
c5f178689186731aec0370829fe0a49d3ecdc5bbd7d872623edf9125712a47fd , 1847
397e5f0d85fc3ad599313407290fc575790da2c381361ab87fd7b326521a31f6 , 39
926a996bb107b535e977d174b0454e94becdf898e00a3bcb2ff6a14f88531a7d , 310
c0ae7e8e1b46887d0e2e681010030bd5704fd96730203f3bd0f4cae6cbd95575 , 535
f12578336a1c7e751051234ec5361c2fb8d4ce41bb0e760a3cdcc81497443afe , 652
41cff7b719b80aefbfd6c7c2404606d327a0f052a3a8c19d1fb31d76da005c31 , 395
b2ac42acab7bcbeb0074354aaaae77c2b495bc4420f2f817bb069a6647cd7b4b , 616
257d70dcd8c7b81a9b9c732881acb6af045cf47a79fea94ef18d082d81f9575d , 641
07bd947283fef35758b2e891dca3e8a27cf3254735a1c15d47ee85547d838f39 , 520
0ae16871598f9a027e3d51bdcbc2c36451a53c0a7d68b60ceadec073dcabb217 , 1794
818cabdcec0624f94e411f528d18b5c7a6cb5b37ed51bc6d8b01ea444b0f6995 , 144
bf4ebc3e322ece6f19c3f42e0eaaf0487e5241016b307acbedf93e09cabf44df , 1205
879b7324097220f6575f99ad3a0c36f7d4434429b446cba18af0992d84a51f45 , 1252
07b8dfbae45e49030e735bda18a95d815dd33107e0ed2fcdca7f88cc24b035c0 , 480
351b1f0fb7745544aea123121c3f05724b9be079cedb83a761bcf47c74ddd5ce , 4022
2c142a269fa161d4d8522cef60340509bb95f80b2cd28615c8486437b73983a6 , 622
6eceae11497c0a97afddd21175631198fc99a9b2207a0e3d7b2ed02ff430254b , 705
19abba0d5f9ac4f381024d8bf587664011125b0e401ee058572109dad1215c5e , 1243
80b62de573f0910bc6795f099fa7de9f8c15c77bb90beda27ec86b1e8bf115a4 , 1061
e6f24ba778e31ed9d8dd0b445c6940736faf9f8023ec6004d7e98a33a3910604 , 1339
3b2d7c463f13f772fb873019ac9192495b43a6cc64404543424b1ea59a8950ba , 404
dffeef0e0d1e8fe08e451f684ade3c9aa07edde7b31102380f67af16a9f0b903 , 30
0cdf3b31bb1c5a6add660844fc3dbb5d4c6ec94acbb92627c747cdef8f133887 , 249
e469ca576ac8de7749bf3d86079c165b38da7d02e73cd575cb06fd417264cc2b , 248
10e1f67212aa90e754830c0abe7627d2dc881d3f40f6e43fa5fadc6aaf5c3be9 , 300
4de067522b19e5d604d9880879965ed80e295df34353f72d7ab9846daae5ef1b , 203
2e410d5b7b6363f7742d87070019806032304f9698049014d1560701071c45f3 , 4169
10a36ce5324cd5ad3f6d923154174dbfac20e2cc19c0e835cae9472037db3d71 , 1128
096bc31036ed725ee608cd5b604d55c5e8c99d2169c04616aa7986af6aa517bf , 287
200bee91d95f6ab962d436e4a68dac720ed6ddfd94e9af8bf9d97230c5ab1be5 , 974
105d6f59a7550a69f52c35b431d48a2a45b1300c417c0cae69cd23417d9055f6 , 715
54b8e3a261cfdd58107910528ffd8f1ebe18024d733e41b142f46f56ce42df71 , 2538
56721b98c36f0b0d495ae798d511ac307762f8af87b01fd584464ca7c15543a1 , 744
ae81b5c6212d740d21f8510fb8bf97df88ed9efb6773f8e50f25e7f94e274290 , 782
3e1284e5de491adabd179f4bb54d52e9418fcf6745ba83835c62ab3811d67f6d , 412
91a3f835fe7a2cfa82849fe54f7bc0d769a2e333d82aba29737284001f4edd8d , 544
d941a729c15608b20c7a589aea62e12cb435d3148ef485d8546f2269407f25bc , 94
5fe1bf889478a079a636ccfa3f92e49a8f3749c85ce9556eeffee97b9bca5ccb , 842
08b8e7c59efd41cafed59e4ab63bb39e81c6ba66d911b7c0c1d43d680aa03fd5 , 1001
d7ca6cf5534ec6a61ddaae74e005906b5fb32ae0b5c3ced5477e13d7579a7c61 , 490
f9d9dad8e53ab428b899bd8dbcdd4208deed2f61552ee749a00c463257545289 , 426
aada289f64b208ea87478122d89503d732608d4eddd6608d4f02a84a7ec91111 , 105
6d28e26cb1890fcac5761bf0eee59c659d6f0c3e85f7f843dba4d7da093be45a , 1731
ee6bb45a845bd8fa9b3581492af95f7b666156a7baef14a52924fd2662ac823d , 1696
cc64d6a217c8e7034f1dd26dd854fc6b65e5faf8832658d0fcaf4a35094b704c , 2238
808be0726f52ac616702f9ab652de125db83cfcd304903e93a5d79a82d954e70 , 929
d5f4cb36644ebcb6ce7d9bb0a90f9081b8a347040273f14538504d0faa9858a6 , 59
e55569598f1d7f23b4e3590dcc293fd0e6e751ea4a6a4ebe4a8f8c660f96350d , 1668
0aadc3b3e0e11c8167a72cbfe53ccabf23e1cb8e943f49e14ba6f77d2ea8fe14 , 877
5b73810c2031c63c47c585dc052798c69a71e3506ae9be9b174b48ee4a8ecc8c , 2104
e776e578c7559660a1aacd4ace605331b4aac34df9e2cae43937fb9b1cf5b221 , 1097
3264dbcc74c8926f117a537e42a938a3edd5709c0c8171b40ba1d82d29f160eb , 256
b30e2cbf9465b6e9c3314c9ea175e8fdd46cb72132e65f690671b229d15b4290 , 35
dc97518606a24a1a3fe430b1dab66e8741529b0425cf7598ae432e89ea1b1d73 , 2312
83959e8c4b952f336dbbf2e2e02990b2697c65162d60bb12d9216c26e0da7454 , 57
9ad1625800a1669d288a6b880dcbdd4a0bb7ff0e55e0db5d761827a953d795ff , 581
b12ce77921fad63764f8212a1a01c6e7464598dfec067b5c5c39cd9f73fb69f8 , 1972
9bbe02a2c65c5a63fcb5b7b5b689971f2e1f033a0cce7c50d4d0af975af88480 , 776
95f47b8ece81e029f64e408360bbf07c6d2dafdf742d308693c0417f787921c6 , 676
2b5ef2b2b1d29a7fa5a929a42fb50ab5ff1077d6f8d95ebc6f1f04812fdd9ec2 , 1299
5771afcf915ffaa2ed786479357f80ecf1301a85bc0b22a9f2db8b10d38a47e3 , 138
bdfd85d14144e542def42c956b3f7d636f0eca70d52c8ca307082f44de8c7806 , 988
c8b42cf9b63e813721f7995255f9a365dfd6615e3532a6543686db77d3145c77 , 465
704fba0480066199b58451a05f757aa7faf79af7e7b907149f0161088082bbf4 , 5097
8ace76716af1ba85662e96ebcce6e11aeefa82edf06b0a7bfc966bdcd2fff3c3 , 4651
59a66779449070190a003cd5a3ffc3608491040dcc86719a979cae92bbfe32ec , 79
83d60531c384e7e230a04c1db42c007fd198384cb48c035d7c58466fbc55b3de , 544
70718fcf6b5e84d15462aa71e297a7c038649ad1133021ceaacd026f94fc99bd , 573
85fc26ddb6e2c2a0ab3bb7e3a71b20afe096181fdf9b50bf042f591fbb0795cc , 2321
10bca56dcfc0ef953c3ee67db2b215d928e7fec60bc33a83a0e87f3e7618e0a3 , 208
9b703a45d787437f89f9a2060a6659f3fce7dd25aacaeae3e1c05e6f1b90f5db , 1493
9fcac0b25a060dd3fce67420ddfb2ecfaf109a25efcc3962f074df4f62cc2958 , 192
3be4bbb971c98655034ff5e21984e1560647317b36810e6614b1d7c6a02e733a , 162
1df9b3fb43cc353b39950571f1bffa2b0bfd8da12da8ba6286dd891f90cd1773 , 160
ed9a57b92d576f2aa837f6668179b49ff28d9c704b62820748b3b97f826db8f5 , 600
0c2ecaac3d6541b0cc7af06ec7688d887717f8683db51a96e0b37d179ed298fa , 422
faefd47703d65278c6c4c37675eeed21c4d9cf6620cb2009e5ca0d86e67cad11 , 101
5a76b30829c23369e6bed66ccfbfac7eedd06efe0402aec6a7dcbd87b93c87f1 , 1491
849d73c49c453632dad05916f9a03ca91b55a506be2b1787f902df7ea75a082e , 52
821dd572f8ca13fd56e57b76964a7b8e02f8832f3d50021ae4e0d702eb9c2807 , 33
dcb5036268438beab54a82061b89c384e618ccf20c0b892f18835b788f9cbcd2 , 2616
e971d848466e7e40e121367fa965d15820de7b9acb26e27361f2b160e9639919 , 1158
0887b8b794e21868191fa84c87c70e1a2c0ef0e81b8169bb39aabdbdcc3a1e00 , 2657
d46f7bb1444802a8a41ab249afc4348b34d9c3f167ed6588059521a3fb9168af , 2413
b4f3b0856f092b29005434aa8ae179250251f1f7bdd79e5a61e7a3352eaa13a0 , 1453
de94965e501ef305ab1076af2598d0e41bcf8aea4ff0179ffbfa0ce9cef85051 , 1134
5114a02c15c9c77c0d43ac1b54bc7be4115ed86c1eaeba441d461617f54f9d5c , 3148
4c571cc73d79fbafa358cdf541310e914ab22108e0377f3fb7aaff56db42579d , 98
1f100b56b9559fb0de4ba04844bbf0ffa7c12a6e2924a690dd356a5a4fdf34f6 , 1658
b73799ea7ff0acebfeb07d343fad33645d4a6e40ab6008fba1b7ff26037916e0 , 282
0ea1c77a1898f24da6f29ef77a67722311d2e9a6194a60e7551726c01d96c3c0 , 678
a7dd0325149aea0e0bb816171727664236c6cc52b0d8082d52e8f4844690b62d , 530
70ce83358f8a1c8f6568a4c1d9642c273da36916cf1ff0a62fe7124e67f1fcfb , 171
ae3f3dd3c42ae1b445a966ccfb0f72bc546fcdff4fd0450f3a873c85d0936eef , 320
0c9cec8905f510885db6db431e42dfc1a736654999456c8d321f367745a1a2f4 , 61
4164aac504403219f5bb7023b279401a7d945638db023809dd9fa457f0e9c1c2 , 1992
f242183be199f238f7f2f53c20fe7878d9efc30792381a057ef109bf0896bdff , 535
1118139a399bce05fbc80f45d0b80ec52f47ff7d2aa4b2d1cb7f21dcc1200bd7 , 1267
447a16f38eec3569a6e308054a1a821d76605da6f4fc14aa05a3bfa7707403d0 , 0
e2aa4755f597e33ccb76946739593313a372df9977277a7794e1e3ffab08dacf , 5092
a9c6b70312c178c8680c55b20fed689141ff30132b1f181a80a2d77b7d2f3b88 , 1351
2948d75b6583cfd5ae0c7b5335a93f8c969f5547e6babea38e8f78b2d5fb5e39 , 907
2270681e65f7d3c26aca5e37211291a052185826eee633a4f0593cf1664c527b , 1630
7c749d8a0045d2bc036c5922c460b0f17ceb21b3a031d7710acdaa7b8be630c5 , 14
225d52ce362e7174e3f9647fa3771aece86245ed42fa545c3ad32f4488b01fd8 , 140
3536c94f675a5cc32f4f7ee48662b436a29fedc3f13063f00d625fd209afbd47 , 910
97467487221dc73bc7a972a601fa7347e818b47296fe9f5325e90d8cd7b6d02b , 108
9d2f0242be298fd2740f4b4c54039c373b6f349e5029ba5fd36d49e794a6b8be , 171
cacb73f41f4ccb6f0c2938d1ca351eb478f0d3cb50b77340fc9fa7e5a6d7997e , 2053
e929332128a9824588ba0324c1186f94338b47d5307c0e65249603589bcb88d4 , 844
f0d50de4d01107d532386b4afee6b08e54e9c14cafc84b51ab991da5d8fc3244 , 503
b69eb2be69743941c6a05383c53a0f852e6eff825750da8d69581dc4d46e40ae , 2391
bf93baab8c5340d3445cb3a58b5c69909eab856b66ea20bdfc9c964f17cb5686 , 326
7ecc6f03d6214890badfb9c8ca0ab54bcc1564a7065cbee9e1bd418b314bee6f , 6760
a8307b2db42e5033e17eb005fd00ae517b44d6a5d7464a6a8e03ec172e66081a , 202
96faa8d90c98750ac7dd0521d10e50deab580d01fae94641ebc8c24d4cc925b2 , 1564
becd406fcf203871c7a34f420cd2b3801e17d2d0ef38cd1d4d8aeed91ec85e09 , 1609
d37974c2b5f1a8d02741c4a2ba41bc28e7961e529a4c32b12c5425b0f8ccbce1 , 758
c6e63ceeffc644e3df55e912a6e958b866364a1fd6d40a43f25ef53e0881e98a , 304
45843e1cddbf5255905be42088aaa5b8105c4dc45de609f0cfe725d38569e8bd , 1367
6db8ab0e9817bde1d18c01017f62f7c0b744ae506d56a57d39fc9ea1f6c9361b , 492
36fb555f1774128d3d331058c4444e452f1699175dd91dce02e1d5bdf13cf0d1 , 2660
eb315cc56d8978a226058a6e376d063418f2cf5a67b79f9cf31e229f288d7c2d , 5971
dab34659c6b8872be980b1e582f4081e9ffd5f5f0a4c530f7121cf3f48417feb , 2391
1782bb2482ffa331fdd3d6f409c060efbbe6819ab6bd5a7a7acf056da2935c68 , 540
7d51094e55544266f39083c4bb9669997b4dcda50dce82351e81a52452c207d7 , 3509
3aff10e9475fe16dfbf41fd4fa520ea0c757576a7c36faafd290d3b30c061e58 , 1867
ea40256b4c14b342ec97694473b74cdc03cda8fdaa63b0a2b1c64fdeefc945b8 , 1135
651a23cb5131653a4c03645fbc660fbae2cf61d098702f25083e1eb112532893 , 1605
cbbd7f7ed676e6ed4680e4cc69415b72530ccda096d516b79b2700c7b38a8d1c , 206
1e290f1f543f543c9dae0741ce2e464f8aa3574048ef10b2fbd5e6642cd2af68 , 197
66f67eeff98e7c18610317b2dc454cfbc5417e8607d8ccbb15e56df38af338f4 , 1268
4f4e87c58c0a0c976faa06400e00ae5f08fbb85965839f82697738c046b4a729 , 121
24406feb96a0531ad8add9705c6ba15e1f486fd110a1414d9beba728c89e6672 , 174
3306926cd4cc8b50d393ed7cd98be05f65c49e5b04fbe0a26c412ea47489bee0 , 748
1a04106e014e26d3057e68987cd14445638a2d1efd1f0058da34f7397ee0e352 , 626
22d7db654f37710468737133f92d175f03d96fa5d9b8275a0f662960deb14815 , 1200
2ef2b069bb92c9de4b7e9389f514cb967e862a29d90ff0272882479cd1b4d726 , 486
050793690b474108a2debc6d8aa9ccb9f07a62dc8d3b79322152b09b86fda927 , 1821
25172b1ba4bc0c9a7a9c1f11398f1ff55d056ba65bf831649c9c4ba5dbbd2bd3 , 245
632a2a8b157e91b9ad2d2433d902ae4f4010cc32c45f60bba1b911b2fbf0b57e , 186
6bb4e2406beb0287d93daf76edc83a7e74baed910ba88eaf895590af7d32f283 , 1351
39a419188fc97542b150427de24074b35c7efa29504b03703909504b1b101a0c , 93
b48d05175a64a154aa990bbe2640bbaee7b1de856bfe5f6b6a318511f179172f , 985
1c2a08347845b532cee120a7c11f36af7670ea06e157a9f06ac1510e5ea21c57 , 381
ec546059344afad77b77ac3dd3ad822795e38a68401e083d7946ddf1a43e14b4 , 1158
c79842ef2760d9a631b9f1eadc6b31884fbbf11403737e7da35cccb377e65fea , 224
cc99e9a38367a9e990f24f83cf6db3303215ca29ef1498fbac27019b355d4787 , 24
c72c01430070837dbd53fedbe002ebf970f735669693519178e8a9d97985c781 , 1318
0a37b00c3fc64cd0201172cfffe35a213b953d4f67a7102656bcc4b22ec625e9 , 555
a5996aac9c4a5ff2b575384381aeb7e9547ecf5ec5ac4e45a03616bde1425210 , 155
33f621316e14cfdf6c125817457345e937c1f7c2bb1d0a4af9b839dd5e45d1d9 , 232
b384e9fa30110dd550ce94306930590ca2e237bb8f8251f25f8cc44831b59064 , 2471
c8c075e9f8cf4ed8b86f1e1b83e0b34de678cfc520b52fffe9b075bc5786c415 , 507
737cdcabb5c7ff68db26cf9fead0c446f86390a7c7eb74b5358964de5297ef21 , 2472
95fc6534895d6278887cf028bffc51a61c26daccb125a7df1a205f1de22244f0 , 743
